年度,縣市別,行業別,統計項目,單位,中小企業(家),大企業(家)
2020,雲林縣,營建工程業,家數,家,4090,8
2020,嘉義市,營建工程業,家數,家,1395, 
2020,嘉義縣,營建工程業,家數,家,2703,0
2020,屏東縣,營建工程業,家數,家,4228,8
2020,澎湖縣,營建工程業,家數,家,582,0
2020,花蓮縣,營建工程業,家數,家,2418, 
2020,臺東縣,營建工程業,家數,家,1172, 
2020,金門縣,營建工程業,家數,家,936, 
2020,連江縣,營建工程業,家數,家,139, 
2020,總計,批發及零售業,家數,家,720674,3746
2020,臺北市,批發及零售業,家數,家,118935,1819
2020,新北市,批發及零售業,家數,家,111466,640
2020,桃園縣,批發及零售業,家數,家,58900,253
2020,臺中市,批發及零售業,家數,家,94355,237
2020,臺南市,批發及零售業,家數,家,55806,146
2020,高雄市,批發及零售業,家數,家,83980,239
2020,基隆市,批發及零售業,家數,家,8619, 
2020,宜蘭縣,批發及零售業,家數,家,12188,10
2020,新竹市,批發及零售業,家數,家,12506,96
2020,新竹縣,批發及零售業,家數,家,13145,112
2020,苗栗縣,批發及零售業,家數,家,12891,22
2020,彰化縣,批發及零售業,家數,家,32703,57
2020,南投縣,批發及零售業,家數,家,12598,8
2020,雲林縣,批發及零售業,家數,家,17306,19
2020,嘉義市,批發及零售業,家數,家,9128,13
2020,嘉義縣,批發及零售業,家數,家,10672,9
2020,屏東縣,批發及零售業,家數,家,19923,38
2020,澎湖縣,批發及零售業,家數,家,2967, 
2020,花蓮縣,批發及零售業,家數,家,9671,10
2020,臺東縣,批發及零售業,家數,家,6311, 
2020,金門縣,批發及零售業,家數,家,16285,7
2020,連江縣,批發及零售業,家數,家,319,0
2020,總計,運輸及倉儲業,家數,家,34877,328
2020,臺北市,運輸及倉儲業,家數,家,5801,112
2020,新北市,運輸及倉儲業,家數,家,6940,41
2020,桃園縣,運輸及倉儲業,家數,家,2980,35
2020,臺中市,運輸及倉儲業,家數,家,3794,33
2020,臺南市,運輸及倉儲業,家數,家,1535,8
2020,高雄市,運輸及倉儲業,家數,家,5589,45
2020,基隆市,運輸及倉儲業,家數,家,1254,16
2020,宜蘭縣,運輸及倉儲業,家數,家,694, 
2020,新竹市,運輸及倉儲業,家數,家,400, 
2020,新竹縣,運輸及倉儲業,家數,家,461,9
2020,苗栗縣,運輸及倉儲業,家數,家,494,0
2020,彰化縣,運輸及倉儲業,家數,家,1094, 
2020,南投縣,運輸及倉儲業,家數,家,485, 
2020,雲林縣,運輸及倉儲業,家數,家,566, 
2020,嘉義市,運輸及倉儲業,家數,家,370, 
2020,嘉義縣,運輸及倉儲業,家數,家,648,0
2020,屏東縣,運輸及倉儲業,家數,家,639, 
2020,澎湖縣,運輸及倉儲業,家數,家,249, 
2020,花蓮縣,運輸及倉儲業,家數,家,435, 
2020,臺東縣,運輸及倉儲業,家數,家,161, 
2020,金門縣,運輸及倉儲業,家數,家,191,0
2020,連江縣,運輸及倉儲業,家數,家,97, 
2020,總計,住宿及餐飲業,家數,家,175580,454
2020,臺北市,住宿及餐飲業,家數,家,24600,191
2020,新北市,住宿及餐飲業,家數,家,20694,34
2020,桃園縣,住宿及餐飲業,家數,家,13609,18
2020,臺中市,住宿及餐飲業,家數,家,21901,46
2020,臺南市,住宿及餐飲業,家數,家,16670,22
2020,高雄市,住宿及餐飲業,家數,家,21308,36
2020,基隆市,住宿及餐飲業,家數,家,2963, 
2020,宜蘭縣,住宿及餐飲業,家數,家,4283,19
2020,新竹市,住宿及餐飲業,家數,家,3826,6
2020,新竹縣,住宿及餐飲業,家數,家,3923, 
2020,苗栗縣,住宿及餐飲業,家數,家,3674,7
2020,彰化縣,住宿及餐飲業,家數,家,6552, 
2020,南投縣,住宿及餐飲業,家數,家,4381,14
2020,雲林縣,住宿及餐飲業,家數,家,3307, 
2020,嘉義市,住宿及餐飲業,家數,家,2896,13
2020,嘉義縣,住宿及餐飲業,家數,家,2678, 
2020,屏東縣,住宿及餐飲業,家數,家,7411,6
2020,澎湖縣,住宿及餐飲業,家數,家,1617, 
2020,花蓮縣,住宿及餐飲業,家數,家,4539,8
2020,臺東縣,住宿及餐飲業,家數,家,3297,10
2020,金門縣,住宿及餐飲業,家數,家,1108, 
2020,連江縣,住宿及餐飲業,家數,家,343,0
2020,總計,出版、影音製作、傳播及資通訊服務業,家數,家,25042,557
2020,臺北市,出版、影音製作、傳播及資通訊服務業,家數,家,11220,344
2020,新北市,出版、影音製作、傳播及資通訊服務業,家數,家,4210,92
2020,桃園縣,出版、影音製作、傳播及資通訊服務業,家數,家,1304,7
2020,臺中市,出版、影音製作、傳播及資通訊服務業,家數,家,2839,26
2020,臺南市,出版、影音製作、傳播及資通訊服務業,家數,家,929,8
2020,高雄市,出版、影音製作、傳播及資通訊服務業,家數,家,1708,17
2020,基隆市,出版、影音製作、傳播及資通訊服務業,家數,家,185, 
2020,宜蘭縣,出版、影音製作、傳播及資通訊服務業,家數,家,200, 
2020,新竹市,出版、影音製作、傳播及資通訊服務業,家數,家,430,18
2020,新竹縣,出版、影音製作、傳播及資通訊服務業,家數,家,391,21
2020,苗栗縣,出版、影音製作、傳播及資通訊服務業,家數,家,194, 
2020,彰化縣,出版、影音製作、傳播及資通訊服務業,家數,家,340, 
2020,南投縣,出版、影音製作、傳播及資通訊服務業,家數,家,176, 
2020,雲林縣,出版、影音製作、傳播及資通訊服務業,家數,家,155, 
2020,嘉義市,出版、影音製作、傳播及資通訊服務業,家數,家,147, 
2020,嘉義縣,出版、影音製作、傳播及資通訊服務業,家數,家,99, 
2020,屏東縣,出版、影音製作、傳播及資通訊服務業,家數,家,188, 
2020,澎湖縣,出版、影音製作、傳播及資通訊服務業,家數,家,48, 
2020,花蓮縣,出版、影音製作、傳播及資通訊服務業,家數,家,143, 
2020,臺東縣,出版、影音製作、傳播及資通訊服務業,家數,家,73, 
2020,金門縣,出版、影音製作、傳播及資通訊服務業,家數,家,53, 
2020,連江縣,出版、影音製作、傳播及資通訊服務業,家數,家,10,0
2020,總計,金融及保險業,家數,家,20320,1939
2020,臺北市,金融及保險業,家數,家,7775,1353
2020,新北市,金融及保險業,家數,家,2884,149
2020,桃園縣,金融及保險業,家數,家,1315,47
2020,臺中市,金融及保險業,家數,家,2118,123
2020,臺南市,金融及保險業,家數,家,1116,54
2020,高雄市,金融及保險業,家數,家,1850,92
2020,基隆市,金融及保險業,家數,家,156, 
2020,宜蘭縣,金融及保險業,家數,家,186, 
2020,新竹市,金融及保險業,家數,家,414,26
2020,新竹縣,金融及保險業,家數,家,359,20
2020,苗栗縣,金融及保險業,家數,家,174, 
2020,彰化縣,金融及保險業,家數,家,526,22
2020,南投縣,金融及保險業,家數,家,165,8
2020,雲林縣,金融及保險業,家數,家,231, 
2020,嘉義市,金融及保險業,家數,家,254,14
2020,嘉義縣,金融及保險業,家數,家,150, 
2020,屏東縣,金融及保險業,家數,家,305, 
2020,澎湖縣,金融及保險業,家數,家,33, 
2020,花蓮縣,金融及保險業,家數,家,157, 
2020,臺東縣,金融及保險業,家數,家,104,0
2020,金門縣,金融及保險業,家數,家,44, 
2020,連江縣,金融及保險業,家數,家,,0
2020,總計,不動產業,家數,家,41730,2329
2020,臺北市,不動產業,家數,家,8301,1176
2020,新北市,不動產業,家數,家,5930,366
2020,桃園縣,不動產業,家數,家,3861,111
2020,臺中市,不動產業,家數,家,6682,265
2020,臺南市,不動產業,家數,家,3208,80
2020,高雄市,不動產業,家數,家,3858,144
2020,基隆市,不動產業,家數,家,306,8
2020,宜蘭縣,不動產業,家數,家,879,10
2020,新竹市,不動產業,家數,家,1032,49
2020,新竹縣,不動產業,家數,家,1145,26
2020,苗栗縣,不動產業,家數,家,677,10
2020,彰化縣,不動產業,家數,家,1551,28
2020,南投縣,不動產業,家數,家,473, 
2020,雲林縣,不動產業,家數,家,707, 
2020,嘉義市,不動產業,家數,家,729,22
2020,嘉義縣,不動產業,家數,家,307,6
2020,屏東縣,不動產業,家數,家,753,10
2020,澎湖縣,不動產業,家數,家,214, 
2020,花蓮縣,不動產業,家數,家,604, 
2020,臺東縣,不動產業,家數,家,274, 
2020,金門縣,不動產業,家數,家,236, 
2020,連江縣,不動產業,家數,家,,0
2020,總計,專業、科學及技術服務業,家數,家,56247,599
2020,臺北市,專業、科學及技術服務業,家數,家,18969,329
2020,新北市,專業、科學及技術服務業,家數,家,9143,82
2020,桃園縣,專業、科學及技術服務業,家數,家,3772,24
2020,臺中市,專業、科學及技術服務業,家數,家,7769,23
2020,臺南市,專業、科學及技術服務業,家數,家,3206,14
2020,高雄市,專業、科學及技術服務業,家數,家,4892,23
2020,基隆市,專業、科學及技術服務業,家數,家,487,0
2020,宜蘭縣,專業、科學及技術服務業,家數,家,695, 
2020,新竹市,專業、科學及技術服務業,家數,家,970,36
2020,新竹縣,專業、科學及技術服務業,家數,家,995,43
2020,苗栗縣,專業、科學及技術服務業,家數,家,529, 
2020,彰化縣,專業、科學及技術服務業,家數,家,1223, 
2020,南投縣,專業、科學及技術服務業,家數,家,518,0
2020,雲林縣,專業、科學及技術服務業,家數,家,575, 
2020,嘉義市,專業、科學及技術服務業,家數,家,517,6
2020,嘉義縣,專業、科學及技術服務業,家數,家,330,0
2020,屏東縣,專業、科學及技術服務業,家數,家,685,6
2020,澎湖縣,專業、科學及技術服務業,家數,家,90,0
2020,花蓮縣,專業、科學及技術服務業,家數,家,428, 
2020,臺東縣,專業、科學及技術服務業,家數,家,263,0
2020,金門縣,專業、科學及技術服務業,家數,家,165,0
2020,連江縣,專業、科學及技術服務業,家數,家,26,0
2020,總計,支援服務業,家數,家,33854,173
2020,臺北市,支援服務業,家數,家,5661,105
2020,新北市,支援服務業,家數,家,4641,15
2020,桃園縣,支援服務業,家數,家,3316,9
2020,臺中市,支援服務業,家數,家,4628,9
2020,臺南市,支援服務業,家數,家,2502, 
2020,高雄市,支援服務業,家數,家,4117,17
2020,基隆市,支援服務業,家數,家,433, 
2020,宜蘭縣,支援服務業,家數,家,633, 
2020,新竹市,支援服務業,家數,家,725, 
2020,新竹縣,支援服務業,家數,家,598, 
2020,苗栗縣,支援服務業,家數,家,597,0
2020,彰化縣,支援服務業,家數,家,1082, 
2020,南投縣,支援服務業,家數,家,523,0
2020,雲林縣,支援服務業,家數,家,482,0
2020,嘉義市,支援服務業,家數,家,462, 
2020,嘉義縣,支援服務業,家數,家,524,0
2020,屏東縣,支援服務業,家數,家,948, 
2020,澎湖縣,支援服務業,家數,家,609, 
2020,花蓮縣,支援服務業,家數,家,592,0
2020,臺東縣,支援服務業,家數,家,466,0
2020,金門縣,支援服務業,家數,家,252,0
2020,連江縣,支援服務業,家數,家,63,0
2020,總計,教育業,家數,家,5044,23
2020,臺北市,教育業,家數,家,1300,14
2020,新北市,教育業,家數,家,627, 
2020,桃園縣,教育業,家數,家,342, 
2020,臺中市,教育業,家數,家,607, 
2020,臺南市,教育業,家數,家,359, 
2020,高雄市,教育業,家數,家,556, 
2020,基隆市,教育業,家數,家,53,0
2020,宜蘭縣,教育業,家數,家,54,0
2020,新竹市,教育業,家數,家,177,0
2020,新竹縣,教育業,家數,家,167,0
2020,苗栗縣,教育業,家數,家,67,0
2020,彰化縣,教育業,家數,家,173,0
2020,南投縣,教育業,家數,家,61,0
2020,雲林縣,教育業,家數,家,64,0
2020,嘉義市,教育業,家數,家,80,0
2020,嘉義縣,教育業,家數,家,37,0
2020,屏東縣,教育業,家數,家,177,0
2020,澎湖縣,教育業,家數,家,17,0
2020,花蓮縣,教育業,家數,家,66,0
2020,臺東縣,教育業,家數,家,39,0
2020,金門縣,教育業,家數,家,13,0
2020,連江縣,教育業,家數,家,8,0
2020,總計,醫療保健及社會工作服務業,家數,家,1411,26
2020,臺北市,醫療保健及社會工作服務業,家數,家,304,16
2020,新北市,醫療保健及社會工作服務業,家數,家,165, 
2020,桃園縣,醫療保健及社會工作服務業,家數,家,78,0
2020,臺中市,醫療保健及社會工作服務業,家數,家,216, 
2020,臺南市,醫療保健及社會工作服務業,家數,家,103, 
2020,高雄市,醫療保健及社會工作服務業,家數,家,211, 
2020,基隆市,醫療保健及社會工作服務業,家數,家,13,0
2020,宜蘭縣,醫療保健及社會工作服務業,家數,家,45,0
2020,新竹市,醫療保健及社會工作服務業,家數,家,23,0
2020,新竹縣,醫療保健及社會工作服務業,家數,家,34, 
2020,苗栗縣,醫療保健及社會工作服務業,家數,家,17, 
2020,彰化縣,醫療保健及社會工作服務業,家數,家,37,0
2020,南投縣,醫療保健及社會工作服務業,家數,家,17,0
2020,雲林縣,醫療保健及社會工作服務業,家數,家,18,0
2020,嘉義市,醫療保健及社會工作服務業,家數,家,18,0
2020,嘉義縣,醫療保健及社會工作服務業,家數,家,12,0
2020,屏東縣,醫療保健及社會工作服務業,家數,家,48,0
2020,澎湖縣,醫療保健及社會工作服務業,家數,家,,0
2020,花蓮縣,醫療保健及社會工作服務業,家數,家,30, 
2020,臺東縣,醫療保健及社會工作服務業,家數,家,13,0
2020,金門縣,醫療保健及社會工作服務業,家數,家,7,0
2020,連江縣,醫療保健及社會工作服務業,家數,家,0,0
2020,總計,藝術、娛樂及休閒服務業,家數,家,37593,124
2020,臺北市,藝術、娛樂及休閒服務業,家數,家,5342,50
2020,新北市,藝術、娛樂及休閒服務業,家數,家,5661,16
2020,桃園縣,藝術、娛樂及休閒服務業,家數,家,3210,9
2020,臺中市,藝術、娛樂及休閒服務業,家數,家,4501,16
2020,臺南市,藝術、娛樂及休閒服務業,家數,家,2836, 
2020,高雄市,藝術、娛樂及休閒服務業,家數,家,4228, 
2020,基隆市,藝術、娛樂及休閒服務業,家數,家,612, 
2020,宜蘭縣,藝術、娛樂及休閒服務業,家數,家,694, 
2020,新竹市,藝術、娛樂及休閒服務業,家數,家,667,0
2020,新竹縣,藝術、娛樂及休閒服務業,家數,家,898,7
2020,苗栗縣,藝術、娛樂及休閒服務業,家數,家,881, 
2020,彰化縣,藝術、娛樂及休閒服務業,家數,家,1817, 
2020,南投縣,藝術、娛樂及休閒服務業,家數,家,963, 
2020,雲林縣,藝術、娛樂及休閒服務業,家數,家,861, 
2020,嘉義市,藝術、娛樂及休閒服務業,家數,家,511,0
2020,嘉義縣,藝術、娛樂及休閒服務業,家數,家,602, 
2020,屏東縣,藝術、娛樂及休閒服務業,家數,家,1530, 
2020,澎湖縣,藝術、娛樂及休閒服務業,家數,家,189,0
2020,花蓮縣,藝術、娛樂及休閒服務業,家數,家,714, 
2020,臺東縣,藝術、娛樂及休閒服務業,家數,家,671, 
2020,金門縣,藝術、娛樂及休閒服務業,家數,家,163,0
2020,連江縣,藝術、娛樂及休閒服務業,家數,家,42,0
2020,總計,其他服務業,家數,家,90338,93
2020,臺北市,其他服務業,家數,家,10279,47
2020,新北市,其他服務業,家數,家,10706,15
2020,桃園縣,其他服務業,家數,家,7495,6
2020,臺中市,其他服務業,家數,家,12108, 
2020,臺南市,其他服務業,家數,家,8948, 
2020,高雄市,其他服務業,家數,家,12390,6
2020,基隆市,其他服務業,家數,家,1679, 
2020,宜蘭縣,其他服務業,家數,家,1886, 
2020,新竹市,其他服務業,家數,家,1922,0
2020,新竹縣,其他服務業,家數,家,2073, 
2020,苗栗縣,其他服務業,家數,家,2078, 
2020,彰化縣,其他服務業,家數,家,5075, 
2020,南投縣,其他服務業,家數,家,1772, 
2020,雲林縣,其他服務業,家數,家,2207,0
2020,嘉義市,其他服務業,家數,家,1698,0
2020,嘉義縣,其他服務業,家數,家,1567, 
2020,屏東縣,其他服務業,家數,家,3480, 
2020,澎湖縣,其他服務業,家數,家,322,0
2020,花蓮縣,其他服務業,家數,家,1337,0
2020,臺東縣,其他服務業,家數,家,924,0
2020,金門縣,其他服務業,家數,家,345,0
2020,連江縣,其他服務業,家數,家,47,0
2021,總計,農、林、漁、牧業,家數,家,11231,85
2021,臺北市,農、林、漁、牧業,家數,家,449,26
2021,新北市,農、林、漁、牧業,家數,家,437,8
2021,桃園市,農、林、漁、牧業,家數,家,617, 
2021,臺中市,農、林、漁、牧業,家數,家,625,7
2021,臺南市,農、林、漁、牧業,家數,家,519,9
2021,高雄市,農、林、漁、牧業,家數,家,2470,12
2021,基隆市,農、林、漁、牧業,家數,家,25,0
2021,宜蘭縣,農、林、漁、牧業,家數,家,768,0
